image_id,path,set,small_vehicles,large_vehicles,total_vehicles,category,max_occlusion
h_DJI_0390__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__0___1976.png,test,2,0,2,small_only,0
h_DJI_0390__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__0___824.png,test,9,2,11,mixed,2
h_DJI_0390__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__1648___0.png,test,10,0,10,small_only,2
h_DJI_0390__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__1648___1648.png,test,11,0,11,small_only,2
h_DJI_0390__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__1648___1976.png,test,9,0,9,small_only,2
h_DJI_0390__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__1648___824.png,test,7,0,7,small_only,2
h_DJI_0390__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2472___0.png,test,32,1,33,mixed,2
h_DJI_0390__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2472___1648.png,test,5,0,5,small_only,2
h_DJI_0390__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2472___1976.png,test,5,0,5,small_only,2
h_DJI_0390__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2472___824.png,test,28,0,28,small_only,2
h_DJI_0390__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2976___0.png,test,11,0,11,small_only,2
h_DJI_0390__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2976___1648.png,test,9,0,9,small_only,2
h_DJI_0390__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2976___1976.png,test,10,0,10,small_only,2
h_DJI_0390__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__2976___824.png,test,25,0,25,small_only,2
h_DJI_0390__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__824___0.png,test,12,0,12,small_only,2
h_DJI_0390__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__824___1648.png,test,4,0,4,small_only,2
h_DJI_0390__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__824___1976.png,test,4,0,4,small_only,2
h_DJI_0390__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__824___824.png,test,0,0,0,small_only,0
h_DJI_0394__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0394__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__0___1648.png,test,9,0,9,small_only,2
h_DJI_0394__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__0___1976.png,test,6,1,7,mixed,2
h_DJI_0394__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__0___824.png,test,0,0,0,small_only,0
h_DJI_0394__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0394__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__1648___1648.png,test,2,0,2,small_only,2
h_DJI_0394__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__1648___1976.png,test,3,0,3,small_only,2
h_DJI_0394__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__1648___824.png,test,4,0,4,small_only,2
h_DJI_0394__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0394__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2472___1648.png,test,29,0,29,small_only,2
h_DJI_0394__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2472___1976.png,test,14,0,14,small_only,2
h_DJI_0394__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2472___824.png,test,14,0,14,small_only,2
h_DJI_0394__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0394__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2976___1648.png,test,20,0,20,small_only,2
h_DJI_0394__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2976___1976.png,test,12,0,12,small_only,2
h_DJI_0394__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__2976___824.png,test,0,0,0,small_only,0
h_DJI_0394__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0394__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__824___1648.png,test,4,0,4,small_only,2
h_DJI_0394__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__824___1976.png,test,3,0,3,small_only,2
h_DJI_0394__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0394__1024__824___824.png,test,3,0,3,small_only,2
h_DJI_0403__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0403__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__0___1648.png,test,2,0,2,small_only,2
h_DJI_0403__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__0___1976.png,test,1,0,1,small_only,2
h_DJI_0403__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__0___824.png,test,0,0,0,small_only,0
h_DJI_0403__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0403__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__1648___1648.png,test,2,0,2,small_only,2
h_DJI_0403__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__1648___1976.png,test,2,0,2,small_only,2
h_DJI_0403__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__1648___824.png,test,0,0,0,small_only,0
h_DJI_0403__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0403__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2472___1648.png,test,13,0,13,small_only,2
h_DJI_0403__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2472___1976.png,test,13,0,13,small_only,2
h_DJI_0403__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2472___824.png,test,0,0,0,small_only,0
h_DJI_0403__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0403__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2976___1648.png,test,10,0,10,small_only,2
h_DJI_0403__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2976___1976.png,test,14,0,14,small_only,2
h_DJI_0403__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__2976___824.png,test,0,0,0,small_only,0
h_DJI_0403__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0403__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__824___1648.png,test,9,0,9,small_only,0
h_DJI_0403__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__824___1976.png,test,0,0,0,small_only,0
h_DJI_0403__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0403__1024__824___824.png,test,7,0,7,small_only,0
h_DJI_0544__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__0___0.png,test,10,0,10,small_only,2
h_DJI_0544__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__0___1648.png,test,5,2,7,mixed,2
h_DJI_0544__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__0___1976.png,test,0,1,1,large_only,0
h_DJI_0544__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__0___824.png,test,7,0,7,small_only,2
h_DJI_0544__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0544__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__1648___1648.png,test,0,0,0,small_only,0
h_DJI_0544__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__1648___1976.png,test,0,0,0,small_only,0
h_DJI_0544__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__1648___824.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2472___1648.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2472___1976.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2472___824.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2976___1648.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2976___1976.png,test,0,0,0,small_only,0
h_DJI_0544__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__2976___824.png,test,0,0,0,small_only,0
h_DJI_0544__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__824___0.png,test,9,0,9,small_only,2
h_DJI_0544__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__824___1648.png,test,0,0,0,small_only,0
h_DJI_0544__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__824___1976.png,test,0,0,0,small_only,0
h_DJI_0544__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0544__1024__824___824.png,test,1,0,1,small_only,2
m_DJI_0099__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__0___0.png,test,0,0,0,small_only,0
m_DJI_0099__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__0___1648.png,test,0,0,0,small_only,0
m_DJI_0099__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__0___1976.png,test,0,0,0,small_only,0
m_DJI_0099__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__0___824.png,test,0,0,0,small_only,0
m_DJI_0099__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__1648___0.png,test,0,0,0,small_only,0
m_DJI_0099__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__1648___1648.png,test,0,0,0,small_only,0
m_DJI_0099__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__1648___1976.png,test,0,0,0,small_only,0
m_DJI_0099__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\m_DJI_0099__1024__1648___824.png,test,0,0,0,small_only,0
